time,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12
0.0,0.418363384776132,0.3965731471414653,0.418363384776132,0.40985626138401365,0.4136579924600765,0.4061921974499809,0.418363384776132,0.418363384776132,0.41425808000225917,0.418363384776132,0.4143533880236646,0.4143957471442893
500.0,0.418363384776132,0.3922172175705632,0.418363384776132,0.4141098230800728,0.4136579924600765,0.4061921974499809,0.418363384776132,0.418363384776132,0.41425808000225917,0.418363384776132,0.4143533880236646,0.4143957471442893
1000.0,0.418363384776132,0.4052885362099883,0.418363384776132,0.418363384776132,0.418363384776132,0.41430749897632124,0.418363384776132,0.418363384776132,0.4101527752283863,0.41389449755023083,0.4143533880236646,0.4143957471442893
1500.0,0.418363384776132,0.4096479957076091,0.418363384776132,0.4141098230800728,0.4136579924600765,0.41430749897632124,0.418363384776132,0.418363384776132,0.41425808000225917,0.418363384776132,0.4143533880236646,0.4143957471442893
2000.0,0.418363384776132,0.40093260663908614,0.418363384776132,0.40985626138401365,0.4136579924600765,0.4102480832497917,0.418363384776132,0.418363384776132,0.41425808000225917,0.41389449755023083,0.4143533880236646,0.4143957471442893
2500.0,0.418363384776132,0.4096479957076091,0.418363384776132,0.40985626138401365,0.4136579924600765,0.4061921974499809,0.418363384776132,0.418363384776132,0.41425808000225917,0.41389449755023083,0.4143533880236646,0.4143957471442893
3000.0,0.418363384776132,0.4052885362099883,0.418363384776132,0.40985626138401365,0.4136579924600765,0.4102480832497917,0.4143957471442893,0.418363384776132,0.418363384776132,0.418363384776132,0.418363384776132,0.4143957471442893
3500.0,0.418363384776132,0.4096479957076091,0.418363384776132,0.4141098230800728,0.4136579924600765,0.4102480832497917,0.418363384776132,0.418363384776132,0.41425808000225917,0.41389449755023083,0.4143533880236646,0.4143957471442893
4000.0,0.418363384776132,0.4096479957076091,0.418363384776132,0.4141098230800728,0.4136579924600765,0.4102480832497917,0.4143957471442893,0.41425808000225917,0.41425808000225917,0.41389449755023083,0.4143533880236646,0.4143957471442893
4500.0,0.418363384776132,0.3965731471414653,0.418363384776132,0.4141098230800728,0.4136579924600765,0.4061921974499809,0.4143957471442893,0.418363384776132,0.4101527752283863,0.41389449755023083,0.4103398613444785,0.4143957471442893
5000.0,0.418363384776132,0.3965731471414653,0.418363384776132,0.40985626138401365,0.4136579924600765,0.4061921974499809,0.4143957471442893,0.41425808000225917,0.4101527752283863,0.41389449755023083,0.4103398613444785,0.4143957471442893
5500.0,0.418363384776132,0.40093260663908614,0.418363384776132,0.40985626138401365,0.4136579924600765,0.4061921974499809,0.4143957471442893,0.418363384776132,0.41425808000225917,0.41389449755023083,0.4143533880236646,0.4143957471442893
6000.0,0.418363384776132,0.4052885362099883,0.418363384776132,0.4141098230800728,0.4136579924600765,0.4102480832497917,0.4143957471442893,0.418363384776132,0.4101527752283863,0.41389449755023083,0.4143533880236646,0.4143957471442893
6500.0,0.418363384776132,0.4052885362099883,0.418363384776132,0.4141098230800728,0.4136579924600765,0.41430749897632124,0.4143957471442893,0.418363384776132,0.41425808000225917,0.41389449755023083,0.418363384776132,0.4143957471442893
7000.0,0.418363384776132,0.4140039252785112,0.418363384776132,0.40985626138401365,0.4136579924600765,0.4102480832497917,0.4143957471442893,0.41425808000225917,0.41425808000225917,0.41389449755023083,0.418363384776132,0.4143957471442893
7500.0,0.418363384776132,0.4096479957076091,0.418363384776132,0.40985626138401365,0.4136579924600765,0.4102480832497917,0.4143957471442893,0.41425808000225917,0.41425808000225917,0.41389449755023083,0.418363384776132,0.4143957471442893
8000.0,0.418363384776132,0.4052885362099883,0.418363384776132,0.40985626138401365,0.4136579924600765,0.4102480832497917,0.4143957471442893,0.418363384776132,0.4101527752283863,0.41389449755023083,0.4143533880236646,0.4143957471442893
8500.0,0.418363384776132,0.40093260663908614,0.418363384776132,0.4141098230800728,0.4136579924600765,0.4061921974499809,0.4143957471442893,0.41425808000225917,0.4101527752283863,0.41389449755023083,0.4103398613444785,0.4143957471442893
9000.0,0.418363384776132,0.3965731471414653,0.418363384776132,0.4141098230800728,0.4136579924600765,0.4061921974499809,0.4143957471442893,0.41425808000225917,0.4101527752283863,0.41389449755023083,0.4143533880236646,0.4143957471442893
9500.0,0.418363384776132,0.40093260663908614,0.418363384776132,0.40985626138401365,0.4136579924600765,0.4061921974499809,0.4143957471442893,0.41425808000225917,0.4101527752283863,0.41389449755023083,0.4143533880236646,0.4143957471442893
10000.0,0.418363384776132,0.4096479957076091,0.418363384776132,0.418363384776132,0.4136579924600765,0.41430749897632124,0.4143957471442893,0.41425808000225917,0.40605100038123204,0.41389449755023083,0.4103398613444785,0.4143957471442893
10500.0,0.418363384776132,0.4052885362099883,0.418363384776132,0.40985626138401365,0.4136579924600765,0.4102480832497917,0.4143957471442893,0.41425808000225917,0.4101527752283863,0.41389449755023083,0.4103398613444785,0.4143957471442893
11000.0,0.418363384776132,0.4096479957076091,0.418363384776132,0.4226169464721912,0.4136579924600765,0.418363384776132,0.4143957471442893,0.41425808000225917,0.41425808000225917,0.41389449755023083,0.4143533880236646,0.4143957471442893
11500.0,0.418363384776132,0.4140039252785112,0.418363384776132,0.4141098230800728,0.4136579924600765,0.4102480832497917,0.4143957471442893,0.41425808000225917,0.4101527752283863,0.41389449755023083,0.4143533880236646,0.4143957471442893
12000.0,0.418363384776132,0.4096479957076091,0.418363384776132,0.40985626138401365,0.4136579924600765,0.4061921974499809,0.4143957471442893,0.41425808000225917,0.4101527752283863,0.41389449755023083,0.4143533880236646,0.4143957471442893
12500.0,0.418363384776132,0.3922172175705632,0.418363384776132,0.3970991062225548,0.4136579924600765,0.3899615943973003,0.4143957471442893,0.41425808000225917,0.4101527752283863,0.41389449755023083,0.4143533880236646,0.4143957471442893
13000.0,0.418363384776132,0.3965731471414653,0.418363384776132,0.40985626138401365,0.4136579924600765,0.4061921974499809,0.4143957471442893,0.41425808000225917,0.40605100038123204,0.40942561032432967,0.4103398613444785,0.4143957471442893
13500.0,0.418363384776132,0.3965731471414653,0.418363384776132,0.4141098230800728,0.4136579924600765,0.4061921974499809,0.4143957471442893,0.41425808000225917,0.40605100038123204,0.41389449755023083,0.4103398613444785,0.4143957471442893
14000.0,0.418363384776132,0.3922172175705632,0.418363384776132,0.40985626138401365,0.4136579924600765,0.4021327817234514,0.4143957471442893,0.41425808000225917,0.40605100038123204,0.41389449755023083,0.4103398613444785,0.4143957471442893
14500.0,0.418363384776132,0.3965731471414653,0.418363384776132,0.4141098230800728,0.4136579924600765,0.4061921974499809,0.4143957471442893,0.41425808000225917,0.40194569560735915,0.40942561032432967,0.40632986459201104,0.4143957471442893
15000.0,0.418363384776132,0.4052885362099883,0.418363384776132,0.4141098230800728,0.4136579924600765,0.4102480832497917,0.4143957471442893,0.41425808000225917,0.4101527752283863,0.41389449755023083,0.4103398613444785,0.4143957471442893
15500.0,0.418363384776132,0.4052885362099883,0.418363384776132,0.40985626138401365,0.4136579924600765,0.4102480832497917,0.4143957471442893,0.41425808000225917,0.4101527752283863,0.41389449755023083,0.4103398613444785,0.4143957471442893
16000.0,0.418363384776132,0.40093260663908614,0.418363384776132,0.40985626138401365,0.4136579924600765,0.4061921974499809,0.4143957471442893,0.41425808000225917,0.4101527752283863,0.41389449755023083,0.4103398613444785,0.4143957471442893
16500.0,0.418363384776132,0.3922172175705632,0.41331911949507927,0.4056062296146732,0.4136579924600765,0.3980768959236406,0.4143957471442893,0.41425808000225917,0.4101527752283863,0.40942561032432967,0.4103398613444785,0.4143957471442893
17000.0,0.418363384776132,0.38785775807294237,0.41331911949507927,0.40985626138401365,0.4136579924600765,0.3980768959236406,0.4143957471442893,0.41425808000225917,0.4101527752283863,0.40942561032432967,0.4103398613444785,0.4143957471442893
17500.0,0.418363384776132,0.38785775807294237,0.41331911949507927,0.4056062296146732,0.4136579924600765,0.3980768959236406,0.4143957471442893,0.41425808000225917,0.40194569560735915,0.40942561032432967,0.40632986459201104,0.4143957471442893
18000.0,0.418363384776132,0.38785775807294237,0.41331911949507927,0.4056062296146732,0.4136579924600765,0.3940174801971111,0.4143957471442893,0.41425808000225917,0.40605100038123204,0.40942561032432967,0.40632986459201104,0.4143957471442893
18500.0,0.418363384776132,0.3922172175705632,0.41331911949507927,0.40985626138401365,0.4136579924600765,0.4021327817234514,0.4143957471442893,0.4101527752283863,0.3978403908334863,0.40942561032432967,0.40632986459201104,0.4143957471442893
19000.0,0.418363384776132,0.3922172175705632,0.41331911949507927,0.40985626138401365,0.4136579924600765,0.4021327817234514,0.4143957471442893,0.4101527752283863,0.40194569560735915,0.40942561032432967,0.40632986459201104,0.4143957471442893
19500.0,0.418363384776132,0.3922172175705632,0.41331911949507927,0.4056062296146732,0.4136579924600765,0.4021327817234514,0.4143957471442893,0.41425808000225917,0.40605100038123204,0.40942561032432967,0.4103398613444785,0.4143957471442893
20000.0,0.418363384776132,0.3922172175705632,0.41331911949507927,0.40985626138401365,0.4136579924600765,0.3980768959236406,0.4143957471442893,0.4101527752283863,0.4101527752283863,0.40942561032432967,0.4103398613444785,0.4143957471442893
20500.0,0.418363384776132,0.3965731471414653,0.41331911949507927,0.4056062296146732,0.4136579924600765,0.3980768959236406,0.4143957471442893,0.4101527752283863,0.40605100038123204,0.40942561032432967,0.40632986459201104,0.4104316394391652
21000.0,0.418363384776132,0.38785775807294237,0.41331911949507927,0.4056062296146732,0.4136579924600765,0.3980768959236406,0.4143957471442893,0.4101527752283863,0.4101527752283863,0.40942561032432967,0.40632986459201104,0.4143957471442893
21500.0,0.418363384776132,0.3834982985753216,0.41331911949507927,0.4056062296146732,0.4136579924600765,0.3940174801971111,0.4143957471442893,0.4101527752283863,0.40194569560735915,0.40942561032432967,0.40632986459201104,0.4104316394391652
22000.0,0.4145687135535066,0.3834982985753216,0.41331911949507927,0.40135266791861396,0.40894907021730226,0.3940174801971111,0.4143957471442893,0.4101527752283863,0.40194569560735915,0.40942561032432967,0.40632986459201104,0.4143957471442893
22500.0,0.418363384776132,0.38785775807294237,0.41331911949507927,0.4056062296146732,0.40894907021730226,0.3940174801971111,0.4143957471442893,0.4101527752283863,0.40605100038123204,0.40942561032432967,0.40632986459201104,0.4143957471442893
23000.0,0.418363384776132,0.38785775807294237,0.41331911949507927,0.40135266791861396,0.40894907021730226,0.3980768959236406,0.4143957471442893,0.4101527752283863,0.3978403908334863,0.40942561032432967,0.4023198678395436,0.4104316394391652
23500.0,0.418363384776132,0.3965731471414653,0.41331911949507927,0.4056062296146732,0.40894907021730226,0.4021327817234514,0.4143957471442893,0.4101527752283863,0.40194569560735915,0.40942561032432967,0.40632986459201104,0.4104316394391652
